run_id,metric,scope,condition_or_contrast,n,value,ci_low,ci_high,p_value,effect_size
full-001,judge_error_checking,condition_mean,B,60,3.533333333333333,3.0833333333333335,3.95,,
full-001,judge_error_checking,condition_mean,C,60,3.533333333333333,3.15,3.9166666666666665,,
full-001,judge_error_checking,condition_mean,D,60,4.05,3.716666666666667,4.366666666666666,,
full-001,judge_error_checking,contrast,C_vs_A,60,-0.03333333333333333,-0.3,0.26666666666666666,0.912109375,-0.050739784639446915
full-001,judge_error_checking,contrast,C_vs_B,60,0.0,-0.3333333333333333,0.36666666666666664,1.0,-6.921208727752871e-18
full-001,judge_error_checking,contrast,C_vs_D,60,-0.5166666666666667,-0.8166666666666667,-0.25000000000000006,0.0006256103515625,-0.7804097382612855
full-001,judge_error_checking,contrast,B_vs_A,60,-0.03333333333333333,-0.3166666666666667,0.24999999999999994,0.9130859375,-0.0500659196067405
full-001,judge_error_checking,contrast,D_vs_A,60,0.48333333333333334,0.06666666666666668,0.9666666666666668,0.0673828125,0.4550115398813965
full-001,judge_depth,condition_mean,A,60,3.8333333333333335,3.466666666666667,4.183333333333334,,
full-001,judge_depth,condition_mean,B,60,4.033333333333333,3.7,4.383333333333334,,
full-001,judge_depth,condition_mean,C,60,3.966666666666667,3.65,4.283333333333333,,
full-001,judge_depth,condition_mean,D,60,4.15,3.8333333333333335,4.433333333333334,,
full-001,judge_depth,contrast,C_vs_A,60,0.13333333333333333,-0.08333333333333333,0.3833333333333333,0.41455078125,0.2399494896342928
full-001,judge_depth,contrast,C_vs_B,60,-0.06666666666666667,-0.29999999999999993,0.16666666666666666,0.685546875,-0.12428658202535263
full-001,judge_depth,contrast,C_vs_D,60,-0.18333333333333332,-0.36666666666666675,0.0,0.1083984375,-0.41764932179273345
full-001,judge_depth,contrast,B_vs_A,60,0.2,-0.01666666666666667,0.4333333333333333,0.145263671875,0.3743847411770804
full-001,judge_depth,contrast,D_vs_A,60,0.31666666666666665,0.08333333333333333,0.6,0.03515625,0.5219183165497443
full-001,judge_usefulness,condition_mean,A,60,4.716666666666667,4.5,4.9,,
full-001,judge_usefulness,condition_mean,B,60,4.783333333333333,4.6,4.933333333333334,,
full-001,judge_usefulness,condition_mean,C,60,4.816666666666666,4.666666666666667,4.933333333333334,,
full-001,judge_usefulness,condition_mean,D,60,4.9,4.766666666666667,5.0,,
full-001,judge_usefulness,contrast,C_vs_A,60,0.1,-0.11666666666666667,0.35,0.53515625,0.17443350097772278
full-001,judge_usefulness,contrast,C_vs_B,60,0.03333333333333333,-0.18333333333333335,0.2666666666666667,0.892578125,0.06176779941180284
full-001,judge_usefulness,contrast,C_vs_D,60,-0.08333333333333333,-0.15,-0.016666666666666666,0.0625,-0.5627314338711377
full-001,judge_usefulness,contrast,B_vs_A,60,0.06666666666666667,-0.13333333333333333,0.2833333333333333,0.65625,0.13923991921155662
full-001,judge_usefulness,contrast,D_vs_A,60,0.18333333333333332,-0.03333333333333333,0.4333333333333333,0.1875,0.3358670469233748
full-001,response_words,condition_mean,A,60,294.96666666666664,193.96666666666667,406.6166666666667,,
full-001,response_words,condition_mean,B,60,320.51666666666665,207.75,450.45,,
full-001,response_words,condition_mean,C,60,307.1,201.06666666666666,425.8666666666667,,
full-001,response_words,condition_mean,D,60,370.18333333333334,243.06666666666666,516.9166666666666,,
full-001,response_words,contrast,C_vs_A,60,12.133333333333333,-0.5166666666666664,26.499999999999993,0.11243820190429688,0.3750503033462264
full-001,response_words,contrast,C_vs_B,60,-13.416666666666666,-28.416666666666668,1.499999999999999,0.11071014404296875,-0.37587567208314593
full-001,response_words,contrast,C_vs_D,60,-63.083333333333336,-96.5,-33.233333333333334,0.000347137451171875,-0.8450718588383024
full-001,response_words,contrast,B_vs_A,60,25.55,7.8,45.883333333333326,0.0137939453125,0.563979763446885
full-001,response_words,contrast,D_vs_A,60,75.21666666666667,39.48333333333334,116.93333333333335,0.00017547607421875,0.8216923925875218
full-001,coverage,condition_mean,A,60,0.8258333333333333,0.7158333333333331,0.9208333333333333,,
full-001,coverage,condition_mean,B,60,0.8691666666666666,0.7899999999999999,0.9400000000000001,,
full-001,coverage,condition_mean,C,60,0.8866666666666665,0.8049999999999998,0.9533333333333334,,
full-001,coverage,condition_mean,D,60,0.9341666666666666,0.8866666666666667,0.9733333333333334,,
full-001,coverage,contrast,C_vs_A,60,0.06083333333333332,0.010833333333333334,0.12583333333333335,0.046875,0.44083134112034406
full-001,coverage,contrast,C_vs_B,60,0.0175,-0.048333333333333325,0.07416666666666667,0.65625,0.1208224714990986
full-001,coverage,contrast,C_vs_D,60,-0.047499999999999994,-0.12250000000000001,0.007499999999999998,0.201171875,-0.31051818400012104
full-001,coverage,contrast,B_vs_A,60,0.043333333333333335,0.0,0.10666666666666666,0.25,0.33263768440059643
full-001,coverage,contrast,D_vs_A,60,0.10833333333333332,0.023333333333333334,0.21083333333333334,0.02734375,0.49313677988121585
full-001,verification_markers,condition_mean,A,60,0.31666666666666665,0.06666666666666667,0.6333333333333333,,
full-001,verification_markers,condition_mean,B,60,0.35,0.11666666666666667,0.6166666666666667,,
full-001,verification_markers,condition_mean,C,60,0.21666666666666667,0.05,0.45,,
full-001,verification_markers,condition_mean,D,60,0.45,0.18333333333333332,0.7833333333333333,,
full-001,verification_markers,contrast,C_vs_A,60,-0.1,-0.19999999999999998,0.0,0.25,-0.4094472601245848
full-001,verification_markers,contrast,C_vs_B,60,-0.13333333333333333,-0.3,0.01666666666666666,0.1875,-0.36514837167011077
full-001,verification_markers,contrast,C_vs_D,60,-0.23333333333333334,-0.4666666666666666,-0.03333333333333334,0.0703125,-0.45894823691010733
full-001,verification_markers,contrast,B_vs_A,60,0.03333333333333333,-0.14999999999999997,0.2166666666666667,0.90625,0.07984885050001968
full-001,verification_markers,contrast,D_vs_A,60,0.13333333333333333,-0.08333333333333333,0.3666666666666667,0.35546875,0.254867151585419
full-001,alternatives_markers,condition_mean,A,60,0.016666666666666666,0.0,0.05,,
full-001,alternatives_markers,condition_mean,B,60,0.016666666666666666,0.0,0.05,,
full-001,alternatives_markers,condition_mean,C,60,0.016666666666666666,0.0,0.05,,
full-001,alternatives_markers,condition_mean,D,60,0.03333333333333333,0.0,0.08333333333333333,,
full-001,alternatives_markers,contrast,C_vs_A,60,0.0,0.0,0.0,1.0,
full-001,alternatives_markers,contrast,C_vs_B,60,0.0,-0.05,0.05,1.0,0.0
full-001,alternatives_markers,contrast,C_vs_D,60,-0.016666666666666666,-0.05,0.0,1.0,-0.22360679774997896
full-001,alternatives_markers,contrast,B_vs_A,60,0.0,-0.05,0.05,1.0,0.0
full-001,alternatives_markers,contrast,D_vs_A,60,0.016666666666666666,0.0,0.05,1.0,0.22360679774997896
full-001,caveats_markers,condition_mean,A,60,0.03333333333333333,0.0,0.08333333333333333,,
full-001,caveats_markers,condition_mean,B,60,0.2,0.05,0.38333333333333336,,
full-001,caveats_markers,condition_mean,C,60,0.1,0.03333333333333333,0.18333333333333332,,
full-001,caveats_markers,condition_mean,D,60,0.2833333333333333,0.08333333333333333,0.5166666666666667,,
full-001,caveats_markers,contrast,C_vs_A,60,0.06666666666666667,-0.03333333333333333,0.16666666666666669,0.359375,0.2874172848876245
full-001,caveats_markers,contrast,C_vs_B,60,-0.1,-0.25,0.03333333333333333,0.28515625,-0.3065225015493054
full-001,caveats_markers,contrast,C_vs_D,60,-0.18333333333333332,-0.4166666666666667,0.01666666666666666,0.15625,-0.3658119646495882
full-001,caveats_markers,contrast,B_vs_A,60,0.16666666666666666,0.016666666666666666,0.35,0.125,0.4194352464039306
full-001,caveats_markers,contrast,D_vs_A,60,0.25,0.05,0.4833333333333333,0.046875,0.49425268262874833
full-001,self_correction_markers,condition_mean,A,60,0.16666666666666666,0.03333333333333333,0.31666666666666665,,
full-001,self_correction_markers,condition_mean,B,60,0.2,0.06666666666666667,0.36666666666666664,,
full-001,self_correction_markers,condition_mean,C,60,0.16666666666666666,0.03333333333333333,0.31666666666666665,,
full-001,self_correction_markers,condition_mean,D,60,0.18333333333333332,0.03333333333333333,0.36666666666666664,,
full-001,self_correction_markers,contrast,C_vs_A,60,0.0,-0.05,0.05,1.0,0.0
full-001,self_correction_markers,contrast,C_vs_B,60,-0.03333333333333333,-0.11666666666666665,0.05,0.6875,-0.18099342720014772
full-001,self_correction_markers,contrast,C_vs_D,60,-0.016666666666666666,-0.13333333333333336,0.06666666666666667,1.0,-0.06586273258360144
full-001,self_correction_markers,contrast,B_vs_A,60,0.03333333333333333,-0.05,0.11666666666666665,0.6875,0.18099342720014774
full-001,self_correction_markers,contrast,D_vs_A,60,0.016666666666666666,-0.06666666666666667,0.14999999999999997,1.0,0.06586273258360144
full-001,constraint_completion,condition_mean,A,45,0.9461375777777778,0.8971429333333335,0.9881481333333334,,
full-001,constraint_completion,condition_mean,B,45,0.9420106000000001,0.8946032,0.9851851777777777,,
full-001,constraint_completion,condition_mean,C,45,0.9350264666666667,0.867724955555556,0.9866666666666666,,
full-001,constraint_completion,condition_mean,D,45,0.9716402,0.9375661111111111,0.9955555555555555,,
full-001,constraint_completion,contrast,C_vs_A,45,-0.011111111111111108,-0.042962999999999994,0.015555577777777779,0.5625,-0.18661669989184146
full-001,constraint_completion,contrast,C_vs_B,45,-0.006984133333333332,-0.04126982222222222,0.031746,0.75,-0.09495988996387084
full-001,constraint_completion,contrast,C_vs_D,45,-0.036613733333333336,-0.09185182222222223,0.004444444444444449,0.375,-0.3632177825128926
full-001,constraint_completion,contrast,B_vs_A,45,-0.004126977777777777,-0.04402113333333333,0.030793644444444452,0.859375,-0.054499106209626315
full-001,constraint_completion,contrast,D_vs_A,45,0.025502622222222233,-0.008888888888888887,0.06645497777777779,0.28125,0.3280916306213081
full-001,planted_issue_recall,condition_mean,A,15,0.8968864666666668,0.8142858000000002,0.9652014666666667,,
full-001,planted_issue_recall,condition_mean,B,15,0.8763736666666667,0.7835165333333334,0.9692308000000001,,
full-001,planted_issue_recall,condition_mean,C,15,0.8842490666666669,0.8380952000000002,0.9461538666666667,,
full-001,planted_issue_recall,condition_mean,D,15,0.8954212666666668,0.8285714666666667,0.9549450666666668,,
full-001,planted_issue_recall,contrast,C_vs_A,15,-0.012637399999999998,-0.0538462,0.035714266666666675,0.75,-0.21029701842974738
full-001,planted_issue_recall,contrast,C_vs_B,15,0.007875400000000006,-0.06666679999999998,0.06336993333333334,1.0,0.08813235958322735
full-001,planted_issue_recall,contrast,C_vs_D,15,-0.011172199999999995,-0.061904799999999996,0.03956040000000001,0.75,-0.17490853329648856
full-001,planted_issue_recall,contrast,B_vs_A,15,-0.020512800000000005,-0.07582413333333335,0.028571466666666663,0.75,-0.30065586013852175
full-001,planted_issue_recall,contrast,D_vs_A,15,-0.0014652000000000035,-0.07582413333333335,0.08571426666666666,1.0,-0.014068238633859045
full-001,distractor_avoidance,condition_mean,A,21,1.0,1.0,1.0,,
full-001,distractor_avoidance,condition_mean,B,21,1.0,1.0,1.0,,
full-001,distractor_avoidance,condition_mean,C,21,1.0,1.0,1.0,,
full-001,distractor_avoidance,condition_mean,D,21,1.0,1.0,1.0,,
full-001,distractor_avoidance,contrast,C_vs_A,21,0.0,0.0,0.0,1.0,
full-001,distractor_avoidance,contrast,C_vs_B,21,0.0,0.0,0.0,1.0,
full-001,distractor_avoidance,contrast,C_vs_D,21,0.0,0.0,0.0,1.0,
full-001,distractor_avoidance,contrast,B_vs_A,21,0.0,0.0,0.0,1.0,
full-001,distractor_avoidance,contrast,D_vs_A,21,0.0,0.0,0.0,1.0,
full-001,pairwise_preference,contrast,C_vs_A,42,0.5714285714285714,0.4220623987475905,0.7088234882664468,0.44079906734259566,
full-001,pairwise_preference,contrast,C_vs_B,38,0.42105263157894735,0.2785250115486808,0.5780765465983798,0.417692190836533,
full-001,pairwise_preference,contrast,C_vs_D,33,0.3939393939393939,0.24683107431601056,0.5631655918386564,0.296206368599087,
