run_id,sample_id,task_id,family,condition_id,condition_name,repetition,model,backend,condition_echo,objective_score,earned_points,max_points,planted_issue_recall,distractor_avoidance,judge_task_success,judge_thoroughness,judge_constraint_adherence,judge_error_checking,judge_depth,judge_usefulness,response_words,coverage,verification_markers,alternatives_markers,caveats_markers,self_correction_markers,constraint_completion
pilot-002,R01-T05-r1,R01,reasoning,T05,phrase_t05,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,96,1.0,0,0,0,0,1.0
pilot-002,R01-T06-r1,R01,reasoning,T06,phrase_t06,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,96,1.0,0,0,0,0,1.0
pilot-002,R01-T07-r1,R01,reasoning,T07,phrase_t07,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,86,1.0,0,0,0,0,1.0
pilot-002,R01-T08-r1,R01,reasoning,T08,phrase_t08,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,59,1.0,0,0,0,0,1.0
pilot-002,R01-T09-r1,R01,reasoning,T09,phrase_t09,1,claude-sonnet-5,claude_cli,False,0.333333,3.0,9.0,,,5,4,4,2,3,5,90,1.0,0,0,0,0,1.0
pilot-002,R01-T10-r1,R01,reasoning,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,4,5,51,1.0,0,0,0,0,1.0
pilot-002,R01-T11-r1,R01,reasoning,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,0.333333,3.0,9.0,,,5,4,5,3,4,5,53,0.5,0,0,0,0,1.0
pilot-002,R01-T12-r1,R01,reasoning,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,62,1.0,0,0,0,0,1.0
pilot-002,R01-T13-r1,R01,reasoning,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,75,1.0,0,0,0,0,1.0
pilot-002,R01-T14-r1,R01,reasoning,T14,phrase_t14,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,5,5,4,5,5,198,1.0,0,0,0,0,1.0
pilot-002,R01-T15-r1,R01,reasoning,T15,phrase_t15,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,69,1.0,0,0,0,0,1.0
pilot-002,R01-T16-r1,R01,reasoning,T16,phrase_t16,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,84,1.0,0,0,0,0,1.0
pilot-002,R01-T17-r1,R01,reasoning,T17,phrase_t17,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,3,5,2,3,5,52,1.0,0,0,0,0,1.0
pilot-002,R01-T18-r1,R01,reasoning,T18,phrase_t18,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,63,1.0,0,0,0,0,1.0
pilot-002,R01-T19-r1,R01,reasoning,T19,phrase_t19,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,93,1.0,0,0,0,0,1.0
pilot-002,R01-T20-r1,R01,reasoning,T20,phrase_t20,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,105,1.0,0,0,0,0,1.0
pilot-002,R01-T21-r1,R01,reasoning,T21,phrase_t21,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,82,1.0,0,0,0,0,1.0
pilot-002,R01-T22-r1,R01,reasoning,T22,phrase_t22,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,53,1.0,0,0,0,0,1.0
pilot-002,R01-T23-r1,R01,reasoning,T23,phrase_t23,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,56,1.0,0,0,0,0,1.0
pilot-002,R01-T24-r1,R01,reasoning,T24,phrase_t24,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,4,5,51,1.0,0,0,0,0,1.0
pilot-002,R01-T25-r1,R01,reasoning,T25,phrase_t25,1,claude-sonnet-5,claude_cli,False,0.333333,3.0,9.0,,,1,2,5,1,2,1,55,0.75,0,0,0,0,1.0
pilot-002,R01-T26-r1,R01,reasoning,T26,phrase_t26,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,3,5,2,2,5,56,1.0,0,0,0,0,1.0
