run_id,sample_id,task_id,family,condition_id,condition_name,repetition,model,backend,condition_echo,objective_score,earned_points,max_points,planted_issue_recall,distractor_avoidance,judge_task_success,judge_thoroughness,judge_constraint_adherence,judge_error_checking,judge_depth,judge_usefulness,response_words,coverage,verification_markers,alternatives_markers,caveats_markers,self_correction_markers,constraint_completion
full-002,C01-E07-r1,C01,critique,E07,combo_e07,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,485,1.0,1,0,0,0,
full-002,C01-E07-r2,C01,critique,E07,combo_e07,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,398,1.0,0,0,1,0,
full-002,C01-E07-r3,C01,critique,E07,combo_e07,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,4,2,4,4,440,1.0,1,0,0,0,
full-002,C01-E08-r1,C01,critique,E08,combo_e08,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,427,1.0,1,0,0,0,
full-002,C01-E08-r2,C01,critique,E08,combo_e08,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,497,1.0,1,0,0,0,
full-002,C01-E08-r3,C01,critique,E08,combo_e08,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,368,1.0,0,1,0,0,
full-002,C01-T01-r1,C01,critique,T01,phrase_t01,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,407,1.0,1,0,0,0,
full-002,C01-T01-r2,C01,critique,T01,phrase_t01,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,347,1.0,0,0,0,0,
full-002,C01-T01-r3,C01,critique,T01,phrase_t01,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,358,1.0,0,0,0,0,
full-002,C01-T02-r1,C01,critique,T02,phrase_t02,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,5,3,4,4,423,1.0,1,0,2,0,
full-002,C01-T02-r2,C01,critique,T02,phrase_t02,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,370,1.0,0,0,1,0,
full-002,C01-T02-r3,C01,critique,T02,phrase_t02,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,3,3,3,3,4,331,1.0,0,0,0,0,
full-002,C01-T03-r1,C01,critique,T03,phrase_t03,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,458,1.0,0,0,1,0,
full-002,C01-T03-r2,C01,critique,T03,phrase_t03,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,395,1.0,0,0,0,0,
full-002,C01-T03-r3,C01,critique,T03,phrase_t03,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,461,1.0,1,0,0,0,
full-002,C01-T04-r1,C01,critique,T04,phrase_t04,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,419,1.0,0,0,1,0,
full-002,C01-T04-r2,C01,critique,T04,phrase_t04,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,446,1.0,0,0,1,0,
full-002,C01-T04-r3,C01,critique,T04,phrase_t04,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,429,1.0,0,0,1,0,
full-002,C01-T05-r1,C01,critique,T05,phrase_t05,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,422,1.0,0,0,1,0,
full-002,C01-T05-r2,C01,critique,T05,phrase_t05,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,397,1.0,0,0,0,0,
full-002,C01-T05-r3,C01,critique,T05,phrase_t05,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,421,1.0,0,0,0,0,
full-002,C01-T06-r1,C01,critique,T06,phrase_t06,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,486,1.0,1,0,0,0,
full-002,C01-T06-r2,C01,critique,T06,phrase_t06,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,456,1.0,0,0,0,0,
full-002,C01-T06-r3,C01,critique,T06,phrase_t06,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,476,1.0,0,0,0,0,
full-002,C01-T07-r1,C01,critique,T07,phrase_t07,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,407,1.0,0,0,0,0,
full-002,C01-T07-r2,C01,critique,T07,phrase_t07,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,447,1.0,1,0,0,0,
full-002,C01-T07-r3,C01,critique,T07,phrase_t07,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,402,1.0,0,0,0,0,
full-002,C01-T08-r1,C01,critique,T08,phrase_t08,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,4,4,5,5,351,1.0,0,0,0,0,
full-002,C01-T08-r2,C01,critique,T08,phrase_t08,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,431,1.0,0,0,0,0,
full-002,C01-T08-r3,C01,critique,T08,phrase_t08,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,411,1.0,0,1,0,0,
full-002,C01-T09-r1,C01,critique,T09,phrase_t09,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,4,4,5,5,444,1.0,0,0,0,0,
full-002,C01-T09-r2,C01,critique,T09,phrase_t09,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,4,4,5,5,424,1.0,1,0,0,0,
full-002,C01-T09-r3,C01,critique,T09,phrase_t09,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,450,1.0,0,0,0,0,
full-002,C01-T10-r1,C01,critique,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,396,1.0,0,0,0,0,
full-002,C01-T10-r2,C01,critique,T10,phrase_t10,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,5,4,4,4,418,1.0,0,0,0,0,
full-002,C01-T10-r3,C01,critique,T10,phrase_t10,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,399,1.0,1,0,0,0,
full-002,C01-T11-r1,C01,critique,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,544,1.0,0,0,0,0,
full-002,C01-T11-r2,C01,critique,T11,phrase_t11,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,464,1.0,0,0,0,0,
full-002,C01-T11-r3,C01,critique,T11,phrase_t11,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,4,4,3,4,4,392,1.0,0,0,2,0,
full-002,C01-T12-r1,C01,critique,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,374,1.0,0,0,1,0,
full-002,C01-T12-r2,C01,critique,T12,phrase_t12,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,383,1.0,0,0,0,0,
full-002,C01-T12-r3,C01,critique,T12,phrase_t12,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,349,1.0,0,0,0,0,
full-002,C01-T13-r1,C01,critique,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,467,1.0,0,0,0,0,
full-002,C01-T13-r2,C01,critique,T13,phrase_t13,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,564,1.0,0,0,0,0,
full-002,C01-T13-r3,C01,critique,T13,phrase_t13,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,4,5,4,4,5,427,1.0,1,0,1,0,
full-002,C01-T14-r1,C01,critique,T14,phrase_t14,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,550,1.0,1,0,1,0,
full-002,C01-T14-r2,C01,critique,T14,phrase_t14,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,567,1.0,0,0,1,0,
full-002,C01-T14-r3,C01,critique,T14,phrase_t14,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,747,1.0,1,0,1,0,
full-002,C01-T15-r1,C01,critique,T15,phrase_t15,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,685,1.0,0,0,1,0,
full-002,C01-T15-r2,C01,critique,T15,phrase_t15,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,581,1.0,0,0,0,0,
full-002,C01-T15-r3,C01,critique,T15,phrase_t15,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,575,1.0,1,0,0,0,
full-002,C01-T16-r1,C01,critique,T16,phrase_t16,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,456,1.0,0,0,0,0,
full-002,C01-T16-r2,C01,critique,T16,phrase_t16,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,4,3,5,4,483,1.0,0,0,1,0,
full-002,C01-T16-r3,C01,critique,T16,phrase_t16,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,425,1.0,0,0,1,0,
full-002,C01-T17-r1,C01,critique,T17,phrase_t17,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,485,1.0,0,0,1,0,
full-002,C01-T17-r2,C01,critique,T17,phrase_t17,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,421,1.0,1,0,1,0,
full-002,C01-T17-r3,C01,critique,T17,phrase_t17,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,376,1.0,0,0,4,0,
full-002,C01-T18-r1,C01,critique,T18,phrase_t18,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,404,1.0,0,0,1,0,
full-002,C01-T18-r2,C01,critique,T18,phrase_t18,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,5,3,4,4,447,1.0,0,0,2,0,
full-002,C01-T18-r3,C01,critique,T18,phrase_t18,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,400,1.0,1,0,0,0,
full-002,C01-T19-r1,C01,critique,T19,phrase_t19,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,492,1.0,1,0,1,0,
full-002,C01-T19-r2,C01,critique,T19,phrase_t19,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,5,5,3,4,4,437,1.0,1,0,1,0,
full-002,C01-T19-r3,C01,critique,T19,phrase_t19,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,439,1.0,0,0,0,0,
full-002,C01-T20-r1,C01,critique,T20,phrase_t20,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,457,1.0,1,0,0,0,
full-002,C01-T20-r2,C01,critique,T20,phrase_t20,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,4,4,5,5,666,1.0,1,0,0,0,
full-002,C01-T20-r3,C01,critique,T20,phrase_t20,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,483,1.0,0,0,1,0,
full-002,C01-T21-r1,C01,critique,T21,phrase_t21,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,405,1.0,1,0,0,0,
full-002,C01-T21-r2,C01,critique,T21,phrase_t21,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,518,1.0,0,0,0,0,
full-002,C01-T21-r3,C01,critique,T21,phrase_t21,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,438,1.0,0,0,0,0,
full-002,C01-T22-r1,C01,critique,T22,phrase_t22,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,407,1.0,1,0,1,0,
full-002,C01-T22-r2,C01,critique,T22,phrase_t22,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,379,1.0,0,0,0,0,
full-002,C01-T22-r3,C01,critique,T22,phrase_t22,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,396,1.0,1,0,0,0,
full-002,C01-T23-r1,C01,critique,T23,phrase_t23,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,383,1.0,0,0,0,0,
full-002,C01-T23-r2,C01,critique,T23,phrase_t23,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,371,1.0,0,0,0,0,
full-002,C01-T23-r3,C01,critique,T23,phrase_t23,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,374,1.0,0,0,0,0,
full-002,C01-T24-r1,C01,critique,T24,phrase_t24,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,409,1.0,1,0,0,0,
full-002,C01-T24-r2,C01,critique,T24,phrase_t24,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,411,1.0,1,0,0,0,
full-002,C01-T24-r3,C01,critique,T24,phrase_t24,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,394,1.0,0,0,0,0,
full-002,C01-T25-r1,C01,critique,T25,phrase_t25,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,3,4,4,3,4,328,1.0,0,0,1,0,
full-002,C01-T25-r2,C01,critique,T25,phrase_t25,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,415,1.0,0,0,1,0,
full-002,C01-T25-r3,C01,critique,T25,phrase_t25,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,404,1.0,0,0,0,0,
full-002,C01-T26-r1,C01,critique,T26,phrase_t26,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,320,1.0,0,0,0,0,
full-002,C01-T26-r2,C01,critique,T26,phrase_t26,2,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,5,5,5,423,1.0,1,0,1,0,
full-002,C01-T26-r3,C01,critique,T26,phrase_t26,3,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,5,5,5,4,5,5,365,1.0,0,0,0,0,
full-002,C02-A-r1,C02,critique,A,control,1,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,468,0.8,0,0,0,0,
full-002,C02-A-r2,C02,critique,A,control,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,566,1.0,0,0,0,0,
full-002,C02-A-r3,C02,critique,A,control,3,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,429,0.8,0,0,0,0,
full-002,C02-B-r1,C02,critique,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,509,0.8,0,0,0,0,
full-002,C02-B-r2,C02,critique,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,463,0.8,0,0,1,0,
full-002,C02-B-r3,C02,critique,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,574,1.0,0,0,0,0,
full-002,C02-D-r1,C02,critique,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,758,1.0,0,1,0,0,
full-002,C02-D-r2,C02,critique,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,593,1.0,0,0,0,0,
full-002,C02-D-r3,C02,critique,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,550,1.0,0,0,1,0,
full-002,C02-E01-r1,C02,critique,E01,combo_e01,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,593,1.0,0,0,0,0,
full-002,C02-E01-r2,C02,critique,E01,combo_e01,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,558,1.0,0,0,1,0,
full-002,C02-E01-r3,C02,critique,E01,combo_e01,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,603,1.0,0,0,0,0,
full-002,C02-E02-r1,C02,critique,E02,combo_e02,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,567,1.0,0,0,1,0,
full-002,C02-E02-r2,C02,critique,E02,combo_e02,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,487,0.8,0,0,0,0,
full-002,C02-E02-r3,C02,critique,E02,combo_e02,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,619,1.0,0,0,0,0,
full-002,C02-E03-r1,C02,critique,E03,combo_e03,1,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,505,0.8,0,0,0,0,
full-002,C02-E03-r2,C02,critique,E03,combo_e03,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,576,1.0,0,0,1,0,
full-002,C02-E03-r3,C02,critique,E03,combo_e03,3,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,571,0.8,0,0,0,0,
full-002,C02-E04-r1,C02,critique,E04,combo_e04,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,524,1.0,0,0,0,0,
full-002,C02-E04-r2,C02,critique,E04,combo_e04,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,546,1.0,0,0,0,0,
full-002,C02-E04-r3,C02,critique,E04,combo_e04,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,603,1.0,0,0,0,0,
full-002,C02-E05-r1,C02,critique,E05,combo_e05,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,605,1.0,0,0,0,0,
full-002,C02-E05-r2,C02,critique,E05,combo_e05,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,573,0.8,0,0,0,0,
full-002,C02-E05-r3,C02,critique,E05,combo_e05,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,618,1.0,0,0,1,0,
full-002,C02-E06-r1,C02,critique,E06,combo_e06,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,4,5,5,3,4,4,647,1.0,0,0,0,0,
full-002,C02-E06-r2,C02,critique,E06,combo_e06,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,547,1.0,0,0,0,0,
full-002,C02-E06-r3,C02,critique,E06,combo_e06,3,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,560,1.0,0,0,0,0,
full-002,C02-E07-r1,C02,critique,E07,combo_e07,1,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,5,5,5,584,0.8,0,1,1,0,
full-002,C02-E07-r2,C02,critique,E07,combo_e07,2,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,594,1.0,0,0,1,0,
full-002,C02-E07-r3,C02,critique,E07,combo_e07,3,claude-sonnet-5,claude_cli,False,0.785714,11.0,14.0,0.75,1.0,5,5,5,4,5,5,545,0.8,0,0,0,0,
full-002,C02-E08-r1,C02,critique,E08,combo_e08,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,5,5,5,667,1.0,0,0,0,0,
full-002,C02-E08-r2,C02,critique,E08,combo_e08,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,1.0,1.0,5,5,5,4,5,5,568,1.0,0,0,0,0,
